Subjectindex	Session	Fixation.Onset	Text1.Onset	Blank.Onset	Audio.Onset	Text2.Onset	If.Response	Corre.Response	Response.Onset
23	1	3105500	3108500	3110500	FALSE	3119500	TRUE	TRUE	3121257
23	1	3124500	3126500	3129500	FALSE	3137000	TRUE	TRUE	3138949
23	1	3142000	3145000	3147000	TRUE	3154000	TRUE	TRUE	3156772
23	1	3159000	3161000	3164000	TRUE	3170000	TRUE	TRUE	3172640
23	1	3175000	3178000	3180000	FALSE	3188000	TRUE	TRUE	3189367
23	1	3193000	3195000	3198000	FALSE	3205000	FALSE	FALSE	3205000
23	1	3210000	3213000	3215000	TRUE	3225000	TRUE	FALSE	3227522
23	1	3230000	3232000	3235000	TRUE	3244500	TRUE	TRUE	3247080
23	1	3249500	3252500	3254500	FALSE	3261500	TRUE	TRUE	3262996
23	1	3266500	3269500	3271500	FALSE	3278500	TRUE	TRUE	3279981
23	1	3283500	3286500	3288500	FALSE	3296500	TRUE	TRUE	3297922
23	1	3301500	3303500	3306500	FALSE	3314000	TRUE	TRUE	3315817
23	1	3319000	3321000	3324000	TRUE	3332000	TRUE	FALSE	3334628
23	1	3337000	3340000	3342000	TRUE	3351000	TRUE	FALSE	3353646
23	1	3356000	3358000	3361000	FALSE	3371000	FALSE	FALSE	3371000
23	1	3376000	3379000	3381000	FALSE	3387500	TRUE	TRUE	3388987
23	1	3392500	3394500	3397500	FALSE	3406500	TRUE	TRUE	3408442
23	1	3411500	3414500	3416500	TRUE	3424000	TRUE	TRUE	3426520
23	1	3429000	3431000	3434000	TRUE	3443500	TRUE	FALSE	3445937
23	1	3448500	3450500	3453500	FALSE	3461000	TRUE	TRUE	3462909
23	1	3466000	3468000	3471000	TRUE	3479500	TRUE	TRUE	3482142
23	1	3484500	3486500	3489500	FALSE	3496500	TRUE	FALSE	3498508
23	1	3501500	3503500	3506500	TRUE	3516000	TRUE	TRUE	3518655
23	1	3521000	3524000	3526000	FALSE	3535000	TRUE	TRUE	3536649
23	1	3540000	3542000	3545000	TRUE	3552000	TRUE	FALSE	3554578
23	1	3557000	3559000	3562000	FALSE	3570500	TRUE	TRUE	3572389
23	1	3575500	3577500	3580500	FALSE	3588000	TRUE	TRUE	3589841
23	1	3593000	3596000	3598000	FALSE	3605000	TRUE	TRUE	3606700
24	1	1000	4000	6000	TRUE	14000	FALSE	FALSE	14000
24	1	19000	21000	24000	TRUE	32000	TRUE	TRUE	34626
24	1	37000	40000	42000	FALSE	50500	TRUE	TRUE	52133
24	1	55500	57500	60500	TRUE	68000	FALSE	FALSE	68000
24	1	73000	76000	78000	TRUE	85500	TRUE	FALSE	87995
24	1	90500	93500	95500	TRUE	103500	TRUE	FALSE	105843
24	1	108500	110500	113500	TRUE	122000	TRUE	TRUE	124644
24	1	127000	130000	132000	TRUE	140000	TRUE	FALSE	142564
24	1	145000	147000	150000	FALSE	157500	FALSE	FALSE	157500
24	1	162500	165500	167500	TRUE	174000	TRUE	TRUE	176645
24	1	179000	181000	184000	FALSE	191500	TRUE	TRUE	193442
24	1	196500	198500	201500	FALSE	211500	TRUE	TRUE	213428
24	1	216500	219500	221500	FALSE	231000	TRUE	FALSE	232539
24	1	236000	239000	241000	TRUE	247500	TRUE	TRUE	249995
24	1	252500	254500	257500	FALSE	265500	TRUE	TRUE	267440
24	1	270500	272500	275500	TRUE	281500	TRUE	TRUE	284174
24	1	286500	288500	291500	TRUE	298000	TRUE	FALSE	300702
24	1	303000	305000	308000	FALSE	314500	TRUE	TRUE	316401
24	1	319500	321500	324500	TRUE	331000	TRUE	TRUE	333521
24	1	336000	339000	341000	FALSE	347000	TRUE	TRUE	348315
24	1	352000	355000	357000	TRUE	365000	FALSE	FALSE	365000
24	1	370000	372000	375000	TRUE	384000	TRUE	TRUE	386614
24	1	389000	391000	394000	FALSE	4.00E+05	TRUE	FALSE	401752
24	1	405000	407000	410000	FALSE	419500	TRUE	TRUE	421388
24	1	424500	427500	429500	TRUE	439000	TRUE	TRUE	441759
24	1	444000	447000	449000	TRUE	457500	TRUE	TRUE	459974
24	1	462500	465500	467500	FALSE	476500	TRUE	TRUE	477878
24	1	481500	483500	486500	TRUE	492500	TRUE	TRUE	495058
24	1	497500	499500	502500	TRUE	508500	TRUE	FALSE	511067
24	1	513500	516500	518500	FALSE	526500	TRUE	TRUE	527797
24	1	531500	533500	536500	TRUE	545500	TRUE	TRUE	548276
24	1	550500	552500	555500	TRUE	563000	FALSE	FALSE	563000
24	1	568000	570000	573000	TRUE	580000	TRUE	FALSE	582610
24	1	585000	588000	590000	TRUE	596500	TRUE	TRUE	599242
24	1	601500	604500	606500	FALSE	614500	TRUE	TRUE	615887
24	1	619500	621500	624500	FALSE	630500	TRUE	FALSE	632428
24	1	635500	638500	640500	FALSE	648500	TRUE	TRUE	649898
24	1	653500	656500	658500	TRUE	668000	TRUE	TRUE	670556
24	1	673000	676000	678000	TRUE	684000	TRUE	TRUE	686598
24	1	689000	691000	694000	TRUE	703000	TRUE	FALSE	705669
24	1	708000	711000	713000	FALSE	719500	TRUE	TRUE	720959
24	1	724500	727500	729500	TRUE	737500	TRUE	TRUE	740169
24	1	742500	745500	747500	TRUE	756000	TRUE	TRUE	758641
24	1	761000	764000	766000	TRUE	773500	TRUE	TRUE	776045
24	1	778500	781500	783500	TRUE	793500	TRUE	TRUE	796108
24	1	798500	801500	803500	TRUE	813000	TRUE	TRUE	815617
24	1	818000	820000	823000	TRUE	832500	TRUE	TRUE	835217
24	1	837500	840500	842500	FALSE	851500	FALSE	FALSE	851500
24	1	856500	859500	861500	TRUE	868000	TRUE	TRUE	870677
24	1	873000	876000	878000	FALSE	887500	TRUE	TRUE	889158
24	1	892500	894500	897500	TRUE	904000	TRUE	TRUE	906489
24	1	909000	911000	914000	FALSE	920000	TRUE	TRUE	921789
24	1	925000	928000	930000	TRUE	938500	TRUE	TRUE	941111
24	1	943500	946500	948500	TRUE	957500	TRUE	TRUE	960046
24	1	962500	964500	967500	FALSE	975000	TRUE	TRUE	976795
24	1	980000	983000	985000	FALSE	993500	FALSE	FALSE	993500
24	1	998500	1000500	1003500	TRUE	1010000	TRUE	TRUE	1012810
24	1	1015000	1018000	1020000	TRUE	1026500	TRUE	TRUE	1029058
24	1	1031500	1033500	1036500	TRUE	1043500	TRUE	FALSE	1046088
24	1	1048500	1051500	1053500	FALSE	1062500	TRUE	TRUE	1063802
24	1	1067500	1070500	1072500	FALSE	1080000	FALSE	FALSE	1080000
24	1	1085000	1088000	1090000	TRUE	1098000	TRUE	TRUE	1100627
24	1	1103000	1105000	1108000	TRUE	1116000	FALSE	FALSE	1116000
24	1	1121000	1124000	1126000	TRUE	1135000	TRUE	TRUE	1137639
24	1	1140000	1143000	1145000	FALSE	1155000	TRUE	TRUE	1156456
24	1	1160000	1162000	1165000	FALSE	1172500	TRUE	TRUE	1174579
24	1	1177500	1179500	1182500	TRUE	1190500	TRUE	FALSE	1193118
24	1	1195500	1197500	1200500	TRUE	1208500	TRUE	FALSE	1211033
24	1	1213500	1216500	1218500	TRUE	1228000	TRUE	FALSE	1230563
24	1	1233000	1236000	1238000	FALSE	1248000	TRUE	TRUE	1249433
24	1	1253000	1256000	1258000	FALSE	1268000	TRUE	TRUE	1269604
24	1	1273000	1276000	1278000	FALSE	1285000	TRUE	TRUE	1286349
24	1	1290000	1292000	1295000	FALSE	1304500	FALSE	FALSE	1304500
24	1	1309500	1311500	1314500	FALSE	1321500	FALSE	FALSE	1321500
24	1	1326500	1328500	1331500	FALSE	1337500	TRUE	TRUE	1339244
24	1	1342500	1345500	1347500	FALSE	1354500	TRUE	TRUE	1355968
24	1	1359500	1361500	1364500	FALSE	1371500	TRUE	TRUE	1373333
24	1	1376500	1379500	1381500	FALSE	1388000	TRUE	TRUE	1389463
24	1	1393000	1396000	1398000	FALSE	1405500	TRUE	TRUE	1407017
24	1	1410500	1412500	1415500	TRUE	1425000	TRUE	FALSE	1427484
24	1	1430000	1432000	1435000	TRUE	1443500	TRUE	FALSE	1446144
24	1	1448500	1451500	1453500	FALSE	1461500	TRUE	TRUE	1463082
24	1	1466500	1468500	1471500	TRUE	1480500	TRUE	FALSE	1483218
24	1	1485500	1488500	1490500	TRUE	1499000	TRUE	TRUE	1501468
24	1	1504000	1506000	1509000	FALSE	1518000	FALSE	FALSE	1518000
24	1	1523000	1525000	1528000	FALSE	1538000	FALSE	FALSE	1538000
24	1	1543000	1546000	1548000	TRUE	1555500	FALSE	FALSE	1555500
24	1	1560500	1562500	1565500	TRUE	1575500	FALSE	FALSE	1575500
24	1	1580500	1583500	1585500	FALSE	1594500	TRUE	TRUE	1595942
24	1	1599500	1602500	1604500	FALSE	1614000	FALSE	FALSE	1614000
24	1	1619000	1621000	1624000	TRUE	1633000	TRUE	FALSE	1635578
24	1	1638000	1641000	1643000	FALSE	1650500	FALSE	FALSE	1650500
24	1	1655500	1657500	1660500	TRUE	1667000	TRUE	FALSE	1669524
24	1	1672000	1674000	1677000	FALSE	1686000	TRUE	TRUE	1687885
24	1	1691000	1694000	1696000	TRUE	1703000	TRUE	FALSE	1705353
24	1	1708000	1710000	1713000	FALSE	1721000	TRUE	TRUE	1722893
24	1	1726000	1729000	1731000	TRUE	1737000	TRUE	TRUE	1739640
24	1	1742000	1744000	1747000	TRUE	1755000	FALSE	FALSE	1755000
24	1	1760000	1763000	1765000	TRUE	1772500	TRUE	TRUE	1775135
24	1	1777500	1779500	1782500	TRUE	1790500	TRUE	TRUE	1793054
24	1	1795500	1798500	1800500	TRUE	1809500	TRUE	TRUE	1812157
24	1	1814500	1817500	1819500	TRUE	1825500	TRUE	FALSE	1828011
24	1	1830500	1833500	1835500	FALSE	1845500	TRUE	FALSE	1847022
24	1	1850500	1852500	1855500	FALSE	1864000	TRUE	FALSE	1866159
24	1	1869000	1872000	1874000	TRUE	1881500	TRUE	TRUE	1884159
24	1	1886500	1889500	1891500	FALSE	1900000	TRUE	TRUE	1901521
24	1	1905000	1908000	1910000	TRUE	1918500	TRUE	FALSE	1921036
24	1	1923500	1925500	1928500	TRUE	1937000	TRUE	TRUE	1939542
24	1	1942000	1945000	1947000	FALSE	1953000	TRUE	TRUE	1954661
24	1	1958000	1961000	1963000	FALSE	1969500	TRUE	TRUE	1971226
24	1	1974500	1976500	1979500	TRUE	1985500	TRUE	FALSE	1987977
24	1	1990500	1993500	1995500	TRUE	2001500	TRUE	TRUE	2003978
24	1	2006500	2009500	2011500	FALSE	2019500	FALSE	FALSE	2019500
24	1	2024500	2027500	2029500	FALSE	2037500	TRUE	TRUE	2038912
24	1	2042500	2044500	2047500	FALSE	2056000	TRUE	TRUE	2057899
24	1	2061000	2064000	2066000	TRUE	2075000	TRUE	TRUE	2077588
24	1	2080000	2083000	2085000	TRUE	2093000	TRUE	TRUE	2095775
24	1	2098000	2101000	2103000	TRUE	2112000	FALSE	FALSE	2112000
24	1	2117000	2120000	2122000	FALSE	2128500	TRUE	TRUE	2130199
24	1	2133500	2136500	2138500	TRUE	2145000	TRUE	TRUE	2147512
24	1	2150000	2152000	2155000	FALSE	2165000	TRUE	TRUE	2167061
24	1	2170000	2172000	2175000	FALSE	2181000	TRUE	TRUE	2183080
24	1	2186000	2189000	2191000	FALSE	2201000	TRUE	TRUE	2202583
24	1	2206000	2208000	2211000	FALSE	2219000	TRUE	TRUE	2221062
24	1	2224000	2227000	2229000	TRUE	2236000	TRUE	TRUE	2238616
24	1	2241000	2243000	2246000	FALSE	2253000	TRUE	TRUE	2254972
24	1	2258000	2260000	2263000	TRUE	2269000	TRUE	TRUE	2271644
24	1	2274000	2276000	2279000	FALSE	2289000	TRUE	FALSE	2290918
24	1	2294000	2297000	2299000	FALSE	2307500	TRUE	TRUE	2308899
24	1	2312500	2314500	2317500	TRUE	2326000	FALSE	FALSE	2326000
24	1	2331000	2333000	2336000	TRUE	2342500	TRUE	FALSE	2345140
24	1	2347500	2349500	2352500	TRUE	2362000	TRUE	FALSE	2364682
24	1	2367000	2369000	2372000	FALSE	2382000	FALSE	FALSE	2382000
24	1	2387000	2390000	2392000	TRUE	2400500	TRUE	TRUE	2403113
24	1	2405500	2408500	2410500	TRUE	2419500	TRUE	TRUE	2422162
24	1	2424500	2426500	2429500	FALSE	2435500	TRUE	TRUE	2437275
24	1	2440500	2443500	2445500	FALSE	2452000	FALSE	FALSE	2452000
24	1	2457000	2460000	2462000	TRUE	2468000	TRUE	TRUE	2470466
24	1	2473000	2476000	2478000	FALSE	2487500	TRUE	TRUE	2488951
24	1	2492500	2495500	2497500	TRUE	2504500	TRUE	TRUE	2507228
24	1	2509500	2512500	2514500	TRUE	2521000	TRUE	TRUE	2523793
24	1	2526000	2528000	2531000	FALSE	2537000	TRUE	TRUE	2538852
24	1	2542000	2545000	2547000	TRUE	2556000	TRUE	TRUE	2558640
24	1	2561000	2563000	2566000	FALSE	2574000	TRUE	TRUE	2575807
24	1	2579000	2582000	2584000	FALSE	2593500	TRUE	TRUE	2594949
24	1	2598500	2600500	2603500	TRUE	2609500	TRUE	TRUE	2612179
24	1	2614500	2616500	2619500	FALSE	2626000	TRUE	TRUE	2627749
24	1	2631000	2634000	2636000	FALSE	2643500	TRUE	TRUE	2645282
24	1	2648500	2651500	2653500	FALSE	2662000	TRUE	TRUE	2663523
24	1	2667000	2670000	2672000	FALSE	2680000	TRUE	TRUE	2681491
24	1	2685000	2687000	2690000	FALSE	2700000	FALSE	FALSE	2700000
24	1	2705000	2708000	2710000	FALSE	2717500	TRUE	TRUE	2719054
24	1	2722500	2724500	2727500	TRUE	2735000	TRUE	TRUE	2737621
24	1	2740000	2742000	2745000	FALSE	2755000	TRUE	FALSE	2756903
24	1	2760000	2763000	2765000	FALSE	2771500	TRUE	TRUE	2773014
24	1	2776500	2779500	2781500	TRUE	2790500	TRUE	TRUE	2793097
24	1	2795500	2798500	2800500	FALSE	2808000	FALSE	FALSE	2808000
24	1	2813000	2815000	2818000	TRUE	2826500	TRUE	FALSE	2828996
24	1	2831500	2833500	2836500	TRUE	2846000	TRUE	FALSE	2848620
24	1	2851000	2854000	2856000	FALSE	2865000	TRUE	TRUE	2866612
24	1	2870000	2872000	2875000	FALSE	2883500	TRUE	TRUE	2885341
24	1	2888500	2890500	2893500	FALSE	2901500	FALSE	FALSE	2901500
24	1	2906500	2909500	2911500	TRUE	2920000	TRUE	FALSE	2922532
24	1	2925000	2928000	2930000	TRUE	2939000	TRUE	TRUE	2941517
24	1	2944000	2947000	2949000	TRUE	2957500	TRUE	TRUE	2960131
24	1	2962500	2965500	2967500	FALSE	2977500	TRUE	TRUE	2979102
24	1	2982500	2985500	2987500	TRUE	2994500	TRUE	FALSE	2997212
24	1	2999500	3002500	3004500	TRUE	3014000	TRUE	FALSE	3016696
24	1	3019000	3021000	3024000	TRUE	3030500	TRUE	FALSE	3033154
24	1	3035500	3037500	3040500	TRUE	3050000	TRUE	FALSE	3052648
24	1	3055000	3058000	3060000	FALSE	3068500	TRUE	TRUE	3069940
24	1	3073500	3075500	3078500	TRUE	3084500	TRUE	TRUE	3087188
24	1	3089500	3092500	3094500	FALSE	3103500	TRUE	TRUE	3104762
24	1	3108500	3111500	3113500	TRUE	3123500	TRUE	TRUE	3126082
24	1	3128500	3131500	3133500	FALSE	3143500	TRUE	TRUE	3145090
24	1	3148500	3150500	3153500	TRUE	3161500	TRUE	TRUE	3164172
24	1	3166500	3169500	3171500	FALSE	3178500	TRUE	TRUE	3180017
24	1	3183500	3185500	3188500	TRUE	3198000	TRUE	TRUE	3200662
24	1	3203000	3205000	3208000	FALSE	3217000	TRUE	TRUE	3218892
24	1	3222000	3225000	3227000	FALSE	3236500	TRUE	TRUE	3238198
24	1	3241500	3243500	3246500	FALSE	3255000	FALSE	FALSE	3255000
24	1	3260000	3263000	3265000	FALSE	3271500	TRUE	TRUE	3273058
24	1	3276500	3278500	3281500	TRUE	3291500	TRUE	FALSE	3294172
24	1	3296500	3298500	3301500	TRUE	3308500	TRUE	TRUE	3311268
24	1	3313500	3315500	3318500	TRUE	3328500	TRUE	TRUE	3331041
24	1	3333500	3336500	3338500	TRUE	3346000	TRUE	TRUE	3348457
24	1	3351000	3354000	3356000	TRUE	3362000	TRUE	TRUE	3364615
24	1	3367000	3370000	3372000	FALSE	3379500	TRUE	TRUE	3380868
24	1	3384500	3387500	3389500	FALSE	3398500	TRUE	TRUE	3400004
24	1	3403500	3406500	3408500	TRUE	3416000	TRUE	TRUE	3418598
24	1	3421000	3424000	3426000	TRUE	3432500	TRUE	TRUE	3434993
24	1	3437500	3439500	3442500	FALSE	3450000	TRUE	TRUE	3451987
24	1	3455000	3457000	3460000	FALSE	3467500	TRUE	FALSE	3469325
24	1	3472500	3474500	3477500	FALSE	3487500	TRUE	TRUE	3489526
24	1	3492500	3494500	3497500	TRUE	3506500	TRUE	TRUE	3509245
24	1	3511500	3514500	3516500	FALSE	3525500	TRUE	TRUE	3526942
24	1	3530500	3533500	3535500	TRUE	3543000	TRUE	FALSE	3545489
24	1	3548000	3551000	3553000	FALSE	3559000	TRUE	TRUE	3560593
24	1	3564000	3567000	3569000	FALSE	3576500	TRUE	TRUE	3578059
24	1	3581500	3583500	3586500	TRUE	3596000	TRUE	FALSE	3598534
25	1	1000	4000	6000	TRUE	14000	TRUE	TRUE	16689
25	1	19000	22000	24000	TRUE	33000	TRUE	TRUE	35592
25	1	38000	41000	43000	TRUE	51000	TRUE	TRUE	53584
25	1	56000	59000	61000	FALSE	70000	TRUE	TRUE	71603
25	1	75000	78000	80000	TRUE	87000	TRUE	FALSE	89554
25	1	92000	94000	97000	FALSE	103500	TRUE	TRUE	105492
25	1	108500	110500	113500	FALSE	119500	TRUE	FALSE	121392
25	1	124500	126500	129500	FALSE	138000	TRUE	FALSE	139978
25	1	143000	145000	148000	FALSE	155000	TRUE	TRUE	157009
25	1	160000	163000	165000	TRUE	171500	TRUE	TRUE	174155
25	1	176500	179500	181500	FALSE	191000	TRUE	TRUE	192580
25	1	196000	198000	201000	FALSE	209500	TRUE	TRUE	211308
25	1	214500	217500	219500	FALSE	228000	FALSE	FALSE	228000
25	1	233000	235000	238000	TRUE	244500	TRUE	TRUE	247025
25	1	249500	252500	254500	TRUE	261500	TRUE	FALSE	264158
25	1	266500	269500	271500	FALSE	277500	TRUE	TRUE	279013
25	1	282500	285500	287500	TRUE	296500	TRUE	TRUE	299099
25	1	301500	303500	306500	TRUE	313500	TRUE	FALSE	315933
25	1	318500	320500	323500	TRUE	332000	TRUE	FALSE	334647
25	1	337000	339000	342000	TRUE	350000	TRUE	FALSE	352528
25	1	355000	357000	360000	TRUE	367000	TRUE	FALSE	369430
25	1	372000	374000	377000	TRUE	385500	TRUE	TRUE	388282
25	1	390500	393500	395500	TRUE	401500	TRUE	TRUE	404005
25	1	406500	409500	411500	FALSE	420500	TRUE	TRUE	421943
25	1	425500	427500	430500	TRUE	439000	TRUE	TRUE	441799
25	1	444000	446000	449000	TRUE	458000	TRUE	FALSE	460727
25	1	463000	466000	468000	TRUE	476500	TRUE	FALSE	479177
25	1	481500	484500	486500	TRUE	494000	TRUE	TRUE	496435
25	1	499000	501000	504000	FALSE	512500	TRUE	TRUE	514463
25	1	517500	519500	522500	FALSE	530000	TRUE	TRUE	531847
25	1	535000	537000	540000	FALSE	547500	FALSE	FALSE	547500
25	1	552500	555500	557500	FALSE	565000	TRUE	TRUE	566614
25	1	570000	573000	575000	FALSE	581000	TRUE	TRUE	582584
25	1	586000	589000	591000	FALSE	600500	TRUE	TRUE	601754
25	1	605500	608500	610500	FALSE	616500	TRUE	TRUE	617991
25	1	621500	623500	626500	TRUE	636000	TRUE	FALSE	638585
25	1	641000	644000	646000	TRUE	653500	TRUE	FALSE	656060
25	1	658500	660500	663500	FALSE	673000	TRUE	TRUE	674941
25	1	678000	681000	683000	TRUE	692500	TRUE	TRUE	695210
25	1	697500	699500	702500	TRUE	712500	TRUE	FALSE	715050
25	1	717500	720500	722500	TRUE	728500	TRUE	TRUE	731198
25	1	733500	736500	738500	TRUE	745000	TRUE	TRUE	747482
25	1	750000	753000	755000	TRUE	763000	TRUE	TRUE	765656
25	1	768000	770000	773000	TRUE	783000	TRUE	FALSE	785648
25	1	788000	791000	793000	TRUE	8.00E+05	TRUE	FALSE	802554
25	1	805000	808000	810000	FALSE	817000	FALSE	FALSE	817000
25	1	822000	824000	827000	TRUE	836000	FALSE	FALSE	836000
25	1	841000	844000	846000	TRUE	854500	TRUE	FALSE	857080
25	1	859500	861500	864500	TRUE	872500	TRUE	TRUE	875094
25	1	877500	879500	882500	FALSE	890500	TRUE	TRUE	892421
25	1	895500	898500	900500	TRUE	909000	TRUE	TRUE	911603
25	1	914000	917000	919000	TRUE	926000	TRUE	TRUE	928746
25	1	931000	933000	936000	FALSE	943000	TRUE	TRUE	945084
25	1	948000	950000	953000	FALSE	959000	FALSE	FALSE	959000
25	1	964000	966000	969000	FALSE	977000	TRUE	TRUE	978869
25	1	982000	984000	987000	TRUE	996000	TRUE	FALSE	998797
25	1	1001000	1003000	1006000	FALSE	1014500	TRUE	TRUE	1016528
25	1	1019500	1021500	1024500	TRUE	1032500	TRUE	TRUE	1035215
25	1	1037500	1039500	1042500	TRUE	1051000	TRUE	FALSE	1053757
25	1	1056000	1059000	1061000	TRUE	1067500	TRUE	FALSE	1070047
25	1	1072500	1074500	1077500	TRUE	1083500	TRUE	TRUE	1086079
25	1	1088500	1091500	1093500	FALSE	1099500	FALSE	FALSE	1099500
25	1	1104500	1106500	1109500	TRUE	1119000	FALSE	FALSE	1119000
25	1	1124000	1127000	1129000	TRUE	1135000	FALSE	FALSE	1135000
25	1	1140000	1143000	1145000	FALSE	1153500	TRUE	TRUE	1154862
25	1	1158500	1160500	1163500	TRUE	1172000	TRUE	TRUE	1174660
25	1	1177000	1180000	1182000	FALSE	1192000	TRUE	TRUE	1193510
25	1	1197000	1200000	1202000	FALSE	1211500	TRUE	TRUE	1212918
25	1	1216500	1218500	1221500	FALSE	1228000	TRUE	TRUE	1229962
25	1	1233000	1236000	1238000	FALSE	1246000	TRUE	TRUE	1247490
25	1	1251000	1254000	1256000	TRUE	1266000	TRUE	FALSE	1268516
25	1	1271000	1274000	1276000	TRUE	1285000	TRUE	TRUE	1287507
25	1	1290000	1292000	1295000	FALSE	1305000	TRUE	TRUE	1307063
25	1	1310000	1312000	1315000	TRUE	1322000	TRUE	FALSE	1324654
25	1	1327000	1330000	1332000	FALSE	1339500	TRUE	TRUE	1341137
25	1	1344500	1346500	1349500	TRUE	1358000	FALSE	FALSE	1358000
25	1	1363000	1365000	1368000	FALSE	1377500	TRUE	FALSE	1379529
25	1	1382500	1384500	1387500	TRUE	1394000	TRUE	FALSE	1396771
25	1	1399000	1401000	1404000	FALSE	1410500	TRUE	TRUE	1412514
25	1	1415500	1418500	1420500	FALSE	1428000	TRUE	TRUE	1429575
25	1	1433000	1435000	1438000	TRUE	1444000	TRUE	FALSE	1446512
25	1	1449000	1452000	1454000	FALSE	1463000	TRUE	TRUE	1464559
25	1	1468000	1471000	1473000	TRUE	1482500	TRUE	FALSE	1485068
25	1	1487500	1490500	1492500	TRUE	1500000	TRUE	TRUE	1502720
25	1	1505000	1508000	1510000	TRUE	1519500	TRUE	TRUE	1522032
25	1	1524500	1526500	1529500	FALSE	1538000	TRUE	TRUE	1540039
25	1	1543000	1545000	1548000	FALSE	1557000	TRUE	TRUE	1558948
25	1	1562000	1564000	1567000	TRUE	1575000	TRUE	TRUE	1577732
25	1	1580000	1583000	1585000	FALSE	1591000	TRUE	TRUE	1592476
25	1	1596000	1598000	1601000	FALSE	1610000	TRUE	FALSE	1611932
25	1	1615000	1617000	1620000	TRUE	1630000	TRUE	TRUE	1632613
25	1	1635000	1637000	1640000	FALSE	1646500	TRUE	FALSE	1648466
25	1	1651500	1654500	1656500	TRUE	1663500	FALSE	FALSE	1663500
25	1	1668500	1670500	1673500	FALSE	1680500	FALSE	FALSE	1680500
25	1	1685500	1688500	1690500	TRUE	1696500	TRUE	TRUE	1699169
25	1	1701500	1703500	1706500	FALSE	1712500	TRUE	TRUE	1714327
25	1	1717500	1719500	1722500	FALSE	1732500	TRUE	TRUE	1734393
25	1	1737500	1740500	1742500	TRUE	1751000	TRUE	FALSE	1753436
25	1	1756000	1759000	1761000	FALSE	1770000	TRUE	TRUE	1771397
25	1	1775000	1777000	1780000	TRUE	1786500	FALSE	FALSE	1786500
25	1	1791500	1794500	1796500	FALSE	1805500	TRUE	TRUE	1807112
25	1	1810500	1812500	1815500	FALSE	1824000	TRUE	TRUE	1825870
25	1	1829000	1831000	1834000	FALSE	1841500	TRUE	TRUE	1843347
25	1	1846500	1849500	1851500	TRUE	1859000	TRUE	TRUE	1861485
25	1	1864000	1866000	1869000	FALSE	1876000	TRUE	FALSE	1877806
25	1	1881000	1883000	1886000	TRUE	1892000	TRUE	TRUE	1894641
25	1	1897000	1899000	1902000	FALSE	1910000	TRUE	TRUE	1911838
25	1	1915000	1918000	1920000	TRUE	1926500	TRUE	TRUE	1929092
25	1	1931500	1933500	1936500	FALSE	1943000	TRUE	FALSE	1945002
25	1	1948000	1950000	1953000	TRUE	1961500	FALSE	FALSE	1961500
25	1	1966500	1969500	1971500	TRUE	1980000	TRUE	FALSE	1982625
25	1	1985000	1988000	1990000	TRUE	1996000	TRUE	FALSE	1998557
25	1	2001000	2003000	2006000	FALSE	2015000	TRUE	TRUE	2016831
25	1	2020000	2022000	2025000	FALSE	2031500	TRUE	TRUE	2033491
25	1	2036500	2039500	2041500	TRUE	2050000	FALSE	FALSE	2050000
25	1	2055000	2057000	2060000	TRUE	2066000	TRUE	TRUE	2068512
25	1	2071000	2073000	2076000	FALSE	2082000	TRUE	TRUE	2083949
25	1	2087000	2089000	2092000	FALSE	2101000	TRUE	TRUE	2102880
25	1	2106000	2109000	2111000	TRUE	2121000	TRUE	FALSE	2123637
25	1	2126000	2128000	2131000	TRUE	2137500	TRUE	FALSE	2140245
25	1	2142500	2144500	2147500	FALSE	2155000	TRUE	FALSE	2157003
25	1	2160000	2162000	2165000	FALSE	2174500	TRUE	TRUE	2176484
25	1	2179500	2181500	2184500	TRUE	2194500	TRUE	FALSE	2197147
25	1	2199500	2202500	2204500	FALSE	2212000	TRUE	TRUE	2213498
25	1	2217000	2220000	2222000	FALSE	2231500	TRUE	TRUE	2233023
25	1	2236500	2239500	2241500	TRUE	2249500	TRUE	FALSE	2251970
25	1	2254500	2256500	2259500	FALSE	2268000	TRUE	FALSE	2269755
25	1	2273000	2275000	2278000	FALSE	2286500	FALSE	FALSE	2286500
25	1	2291500	2294500	2296500	TRUE	2306000	TRUE	TRUE	2308671
25	1	2311000	2313000	2316000	FALSE	2322500	TRUE	TRUE	2324360
25	1	2327500	2330500	2332500	TRUE	2339500	TRUE	TRUE	2342167
25	1	2344500	2347500	2349500	FALSE	2355500	TRUE	TRUE	2356982
25	1	2360500	2362500	2365500	TRUE	2375000	TRUE	FALSE	2377468
25	1	2380000	2382000	2385000	FALSE	2394500	TRUE	TRUE	2396400
25	1	2399500	2402500	2404500	FALSE	2414000	TRUE	TRUE	2415416
25	1	2419000	2421000	2424000	TRUE	2433500	TRUE	TRUE	2436103
25	1	2438500	2441500	2443500	TRUE	2452000	TRUE	FALSE	2454632
25	1	2457000	2459000	2462000	TRUE	2468000	TRUE	TRUE	2470790
25	1	2473000	2476000	2478000	FALSE	2484000	TRUE	TRUE	2485506
25	1	2489000	2491000	2494000	TRUE	2502000	TRUE	FALSE	2504575
25	1	2507000	2509000	2512000	FALSE	2521000	TRUE	TRUE	2522813
25	1	2526000	2528000	2531000	FALSE	2538500	TRUE	TRUE	2540374
25	1	2543500	2546500	2548500	TRUE	2554500	TRUE	TRUE	2557000
